id,name,message,story,link,description,created_time,likes,shares,comments
193081554406_10154713005359407,,"800.000 Tonnen alte Fischernetze landen jedes Jahr in den Ozeanen. Ben Kneppers hat an der chilenischen Küste Sammelstationen dafür eingerichtet. Aus dem Müll macht er Skateboards.",,https://www.facebook.com/tagesschau/videos/10154713005359407/,,Wed Nov 02 18:43:55 CET 2016,1489,158,79
193081554406_10154712886459407,"Moskauer Büro von Amnesty International abgeriegelt","Russische Behörden haben über Nacht das Amnesty International Büro in Moskau abgeriegelt und die Stromversorgung gekappt - ohne Vorankündigung. Der Kreml-Sprecher weiß von nichts.",,http://www.tagesschau.de/ausland/amnesty-buero-russland-101.html,,Wed Nov 02 17:50:49 CET 2016,256,237,163
193081554406_10154712778474407,,"''Mütter mit Kind etwa können zehn Minuten arbeiten, dann schreit das Kind und sie können wieder aufhören.'' Die Berliner Firma ''Crowd Guru'' hat aus Click- und Cloudworking ein Geschäftsmodell gemacht. #ARDtw16",,https://www.facebook.com/tagesschau/videos/10154712778474407/,,Wed Nov 02 17:19:35 CET 2016,68,13,17
193081554406_10154712659034407,,"''Sie werden für uns den Haushalt machen, sie werden uns auch in unseren Berufen unterstützen'' - Noch sind humanoide Roboter eher eine Spielerei, doch das Tempo der Entwicklung ist schon jetzt rasant. #ARDtw16",,https://www.facebook.com/tagesschau/videos/10154712659034407/,,Wed Nov 02 16:49:10 CET 2016,107,29,55
193081554406_10154712486489407,"Report Mainz","Ungefähr eine Million Sanktionen gegen Hartz-IV-Empfänger gibt es pro Jahr. Oft trifft es die Schwächsten der Schwachen. Viele Sanktionen werden jedoch zu Unrecht ausgesprochen.","tagesschau shared Report Mainz's video.",https://www.facebook.com/reportmainz/videos/10154032207557864/,"Eine Studie der Bundesarbeitsagentur stellt fest: Die weniger gebildeten Hartz-IV-Empfänger werden besonders oft sanktioniert, also ihre Leistungen gekürzt.",Wed Nov 02 16:03:40 CET 2016,164,1,163
193081554406_10154712323269407,"Timeline Photos","Nach den jüngsten Äußerungen von Günther Oettinger unter anderem über Chinesen, Frauen und Homo-Ehe distanziert sich die Bundesregierung von dem EU-Kommissar.",,https://www.facebook.com/tagesschau/photos/a.10151270623184407.483303.193081554406/10154712323269407/?type=3,,Wed Nov 02 15:14:56 CET 2016,343,42,132
193081554406_10154712274989407,"Krieg im Jemen: Ein Land kurz vor dem Kollaps","Im Jemen sind viele Menschen auf humanitäre Hilfe angewiesen. Ein Waffenstillstand ist nicht in Sicht.",,http://www.tagesschau.de/ausland/jemen-525.html,,Wed Nov 02 14:39:44 CET 2016,39,37,37
193081554406_10154712188234407,"Timeline Photos","Das chinesische Außenministerium hat auf die ''Schlitzaugen''-Äußerungen von EU-Kommissar Günther Oettinger reagiert.",,https://www.facebook.com/tagesschau/photos/a.10151270623184407.483303.193081554406/10154712188234407/?type=3,,Wed Nov 02 14:03:08 CET 2016,1230,77,120
193081554406_10154712082689407,"Anbauverbot für Genplanzen","Das Bundeskabinett hat die Neuregelung eines Anbauverbots für genmanipulierte Pflanzen in Deutschland auf den Weg gebracht.",,https://www.facebook.com/tagesschau/videos/10154712082689407/,,Wed Nov 02 13:14:41 CET 2016,112,30,25
193081554406_10154711976749407,"Irakische Armee vor IS-Hochburg Mossul","Mossul gilt als letzte Hochburg der Terrormiliz ''Islamischer Staat'' im Irak. Mehr als zwei Wochen nach Beginn einer Großoffensive haben erste Spezialeinheiten der Regierung die Stadt erreicht, wie ARD-Reporter Alexander Stenzel berichtet.",,https://www.facebook.com/tagesschau/videos/10154711976749407/,,Wed Nov 02 12:20:24 CET 2016,78,15,18
193081554406_10154711926559407,"Timeline Photos","Die Billigfluglinie Ryanair will der Lufthansa an ihrer Heimatbasis Konkurrenz machen. Die Lufthansa verlangt vom Flughafenbetreiber Fraport nun die gleichen Rabatte, die der Neukunde Ryanair erhalten soll.",,https://www.facebook.com/tagesschau/photos/a.10151270623184407.483303.193081554406/10154711926559407/?type=3,,Wed Nov 02 11:49:28 CET 2016,155,13,36
193081554406_10154711858084407,"UNESCO: Alle fünf Tage wird ein Journalist umgebracht","Zwischen 2006 und 2015 sind weltweit mehr als 800 Journalisten getötet worden. Nicht einmal jeder zehnte Fall wurde aufgeklärt.",,http://www.tagesschau.de/ausland/journalisten-morde-101.html,,Wed Nov 02 11:12:04 CET 2016,75,42,30
193081554406_10154711782979407,"Assad will bis mindestens 2021 an der Macht bleiben","Politische Änderungen in Syrien soll es vor einem Sieg der Regierungstruppen nicht geben, wie die ''New York Times'' berichtet.",,http://www.tagesschau.de/ausland/assad-amtszeit-101.html,,Wed Nov 02 10:19:14 CET 2016,96,11,60
193081554406_10154711748764407,"NDR Fernsehen","Das Hamburger Landgericht verhandelt heute über den Fall Böhmermann. Das NDR Fernsehen  hat vorab mit dem Gerichtssprecher gesprochen.","tagesschau shared NDR Fernsehen's live video.",https://www.facebook.com/NDRfernsehen/videos/399943596796463/,"Böhmermann gegen Erdogan: Neue Runde! In 20 Minuten geht's los: Das Hamburger Landgericht verhandelt, ob das Schmähgedicht die Persönlichkeitsrechte des türkischen Präsidenten verletzt.",Wed Nov 02 09:56:09 CET 2016,28,0,40
193081554406_10154711655644407,"US-Wahlspot mit ''Islamischem Staat Deutschland''","Eine konservative Interessengruppe aus den USA verbreitet das Video im Netz.",,http://www.ndr.de/nachrichten/netzwelt/US-Wahlspot-mit-Islamischem-Staat-Deutschland,wahlwerbung114.html,,Wed Nov 02 09:15:00 CET 2016,615,371,419
193081554406_10154711568319407,"UN-Bericht: Blauhelme halfen Vergewaltigungsopfer nicht","Der Befehlshaber der UN-Mission im Südsudan muss nun seinen Posten räumen.",,http://www.tagesschau.de/ausland/suedsudan-223.html,,Wed Nov 02 08:35:00 CET 2016,54,13,21
193081554406_10154711463824407,"Timeline Photos","Am Montag haben die türkischen Behörden mehrere Journalisten festgenommen. Jetzt kritisiert der ehemalige Chefredakteur der türkischen Zeitung ''Cumhuriyet'' die Reaktion der Bundesregierung.",,https://www.facebook.com/tagesschau/photos/a.10151270623184407.483303.193081554406/10154711463824407/?type=3,,Wed Nov 02 08:06:09 CET 2016,1715,233,143
193081554406_10154711400589407,"Sehnsucht nach Bernie Sanders","In Florida wünschen sich so einige, dass auch nach der Wahl ein Demokrat im Weißen Haus regiert. Einzig, ihr Herz schlägt nicht für Hillary Clinton.",,https://www.facebook.com/tagesschau/videos/10154711400589407/,,Wed Nov 02 07:26:26 CET 2016,417,77,48
193081554406_10154711304174407,"Timeline Photos","Streit in der Koalition um Klimaschutz: Umweltministerin Hendricks fordert ein Machtwort von Bundeskanzlerin Merkel.",,https://www.facebook.com/tagesschau/photos/a.10151270623184407.483303.193081554406/10154711304174407/?type=3,,Wed Nov 02 06:25:52 CET 2016,991,48,86
193081554406_10154710400804407,,"Serien sind beliebt. Auch die Bundeswehr hat jetzt eine: ''Die Rekruten'' heißt sie und zeigt die Grundausbildung als Reality-Doku. Acht Mio. Euro lässt sich die Truppe ihre Werbung um Nachwuchs kosten.",,https://www.facebook.com/tagesschau/videos/10154710400804407/,,Wed Nov 02 05:30:00 CET 2016,738,115,325
193081554406_10154711212279407,"FAQ: Erdogan gegen Böhmermann vor dem Hamburger Landgericht","Der Streit um das ''Schmähgedicht'' des ZDF-Moderators geht in die nächste Runde.",,http://www.tagesschau.de/inland/faq-boehmermann-103.html,,Wed Nov 02 05:00:00 CET 2016,101,19,74
193081554406_10154710210334407,,"Beliebte Add-ons wie Web of Trust (WOT) sollen dem Datenschutz dienen und vor nicht vertrauenswürdigen Seiten warnen. Doch manche spähen Nutzer aus: sammeln private Daten und geben sie weiter an Händler.",,https://www.facebook.com/tagesschau/videos/10154710210334407/,,Tue Nov 01 22:26:54 CET 2016,67,52,19
193081554406_10154710064614407,,"''Deutsche Unternehmen werden in China offen benachteiligt, chinesische haben in Deutschland alle Möglichkeiten'', kommentiert Ariane Reimers. Kritik daran habe es hierzulande kaum gegeben - bislang. ''Jetzt wird laut gequengelt.''",,https://www.facebook.com/tagesschau/videos/10154710064614407/,,Tue Nov 01 21:32:25 CET 2016,276,37,85
193081554406_10154709944454407,,"''Die unbeliebtesten Kandidaten der modernen Geschichte. Ein Outsider und eine absolute Insiderin. Fast überall wünscht man sich, es stünde jemand anderes zur Wahl.'' (Marc Fisher von der ''Washington Post'' über die Stimmung vor der US-Wahl)",,https://www.facebook.com/tagesschau/videos/10154709944454407/,,Tue Nov 01 20:51:42 CET 2016,102,15,24
193081554406_10154709837679407,"Utah: McMullin - Alternative für verzweifelte Republikaner","Utah gilt eigentlich als sichere Bank für die Republikaner. Weil sie jedoch mit Trump unzufrieden sind, suchen die Wähler hier eine Alternative - und haben sie gefunden. Das könnte Trump die Wahl kosten.",,http://www.tagesschau.de/ausland/uswahl/usa-wahl-utah-101.html,,Tue Nov 01 20:03:27 CET 2016,142,11,50
193081554406_10154709765704407,"Die Nonne, die nichts anbrennen lässt","''Sich für andere einsetzen, bei einem Brand oder bei Katastrophen, das beeindruckt mich schon'' - Schwester Andrea tauscht bei Feueralarm den Habit mit der Einsatzjacke. Denn die Nonne aus Hessen ist auch bei der Feuerwehr tätig.",,http://hessenschau.de/gesellschaft/die-nonne-die-nichts-anbrennen-laesst,nonne-100.html,,Tue Nov 01 19:43:45 CET 2016,698,81,33
193081554406_10154709696434407,"Truppen in Mossul: Fortschritt - aber noch kein Sieg","Zum ersten Mal seit Beginn ihrer Offensive haben irakische Streitkräfte eigenen Angaben zufolge die Stadtgrenze zu Mossul überschritten. Doch der Kampf gegen den IS ist damit noch lange nicht beendet.",,http://www.tagesschau.de/ausland/irak-mossul-offensive-101.html,,Tue Nov 01 19:23:21 CET 2016,59,9,30
193081554406_10154709382164407,,"Es ist jetzt 18:30 Uhr - und sie wollen noch etwas einkaufen? Dann haben sie noch bis 20 Uhr dafür Zeit. Heute vor 20 Jahren wurden in Deutschland nämlich die verlängerten Ladenöffnungszeiten eingeführt.",,https://www.facebook.com/tagesschau/videos/10154709382164407/,,Tue Nov 01 18:30:00 CET 2016,611,77,119
193081554406_10154709398019407,,"Der Nachfolger Barack Obamas wird auch die Politik bei uns und in anderen Ländern stark beeinflussen. Was aber würde sich unter Clinton oder Trump in der US-Außenpolitik ändern?",,https://www.facebook.com/tagesschau/videos/10154709398019407/,,Tue Nov 01 17:42:47 CET 2016,278,84,222
193081554406_10154709339339407,"Timeline Photos","Bundespräsident Joachim Gauck hat die deutschen Medaillengewinner der Olympischen und Paralympischen Sommerspiele von Rio de Janeiro mit dem Silbernen Lorbeerblatt ausgezeichnet.",,https://www.facebook.com/tagesschau/photos/a.10151270623184407.483303.193081554406/10154709339339407/?type=3,,Tue Nov 01 17:11:55 CET 2016,530,9,19
193081554406_10154708966799407,"Im Kampf mit der Meinungsmaschine Social Bot","Social Bots verbreiten automatisiert Nachrichten in sozialen Netzwerken und beeinflussen so die Stimmung im Internet.",,http://www.tagesschau.de/inland/social-bots-wahlkampf-101.html,,Tue Nov 01 16:30:00 CET 2016,40,11,30
193081554406_10154709064039407,"Timeline Photos","Schöne Grüße aus Hamburg.",,https://www.facebook.com/tagesschau/photos/a.10151270623184407.483303.193081554406/10154709064039407/?type=3,,Tue Nov 01 15:55:57 CET 2016,2698,640,827
193081554406_10154708916474407,"''1000 Tatorte''-Ausstellung: Tot ist er noch lange nicht","Am 13. November läuft die 1000. ''Tatort''-Folge im TV. Passend dazu zeigt die Kinemathek am Potsdamer Platz in Berlin eine Ausstellung, in der unter anderem alle 1000 Tatorte in voller Länge angeschaut werden können.",,http://www.rbb-online.de/kultur/beitrag/2016/11/tatort-ausstellung-kinemathek.html,,Tue Nov 01 15:36:00 CET 2016,195,7,65
193081554406_10154708851459407,"Timeline Photos","Für den Musiker und Blogger Johnny Haeusler bietet die Einigung von GEMA und YouTube keine allgemeine Regel für das gesamte Netz.",,https://www.facebook.com/tagesschau/photos/a.10151270623184407.483303.193081554406/10154708851459407/?type=3,,Tue Nov 01 14:52:56 CET 2016,69,3,14
193081554406_10154708699399407,"Russland legt Syrien-Gespräche auf Eis","Verteidigungsminister Sergej Schoigu sah vorerst keine Chance für neue Friedensverhandlungen.",,http://www.tagesschau.de/ausland/syrien-gespraeche-vertagt-101.html,,Tue Nov 01 13:45:00 CET 2016,42,15,37
193081554406_10154708642109407,"SEK-Einsatz gegen ''Reichsbürger'' in Handewitt","Die Sportschützen hatten sich wochenlang geweigert, ihre Waffen abzugeben - obwohl sie wegen ihrer Gesinnung als ''unzuverlässig'' eingestuft wurden.",,http://www.ndr.de/nachrichten/schleswig-holstein/SEK-Einsatz-gegen-Reichsbuerger-in-Handewitt,reichsbuerger150.html,,Tue Nov 01 12:59:19 CET 2016,697,94,151
193081554406_10154708553019407,"Timeline Photos","Miroslav Klose beendet seine Karriere als Fußball-Profi. Künftig wird er beim DFB eine Trainer-Ausbildung absolvieren.",,https://www.facebook.com/tagesschau/photos/a.10151270623184407.483303.193081554406/10154708553019407/?type=3,,Tue Nov 01 12:32:28 CET 2016,3193,84,93
193081554406_10154708430534407,"Nackt im Netz: Lücken im Datenschutz","Weltweit machen Unternehmen mit Daten von Internetnutzern Geschäfte. Reportern des NDR ist es gelungen, an solche Daten zu gelangen.",,https://www.facebook.com/tagesschau/videos/10154708430534407/,,Tue Nov 01 11:42:31 CET 2016,130,134,35
193081554406_10154708386329407,"Irakische Truppen bombardieren Randbezirk von Mossul","Sollten die Spezialkräfte in den Stadtteil Gogdaschil einrücken, wäre es das erste Mal seit mehr als zwei Jahren, dass irakische Truppen die IS-Hochburg betreten.",,http://www.tagesschau.de/ausland/mossul-231.html,,Tue Nov 01 11:01:13 CET 2016,74,5,17
193081554406_10154708323764407,"Timeline Photos","Auf YouTube sind ab heute tausende Musikvideos verfügbar, die jahrelang gesperrt waren. Die Videoplattform einigte sich mit der Rechte-Verwertungsgesellschaft GEMA.",,https://www.facebook.com/tagesschau/photos/a.10151270623184407.483303.193081554406/10154708323764407/?type=3,,Tue Nov 01 10:26:48 CET 2016,15033,1280,611
193081554406_10154708195869407,"NDR Info","Die 22-jährige Oula erzählt, warum sie mit ihrer zweijährigen Tochter in Aleppo bleibt - trotz der Angst ums Überleben.","tagesschau shared NDR Info's video.",https://www.facebook.com/ndrinfo/videos/1292248780816898/,"Wie lebt es sich in einer umkämpften Stadt? Eine Mutter (22) erzählt, warum sie Aleppo nicht verlassen will.",Tue Nov 01 09:07:57 CET 2016,710,0,61
193081554406_10154708060714407,,"Dass ein Muslim am Reformationstag in einer evangelischen Kirche eine Rede hält, hatte im fränkischen Altdorf schon im Vorfeld für viel Wirbel gesorgt. Ein CSU-Bürgermeister hatte dazu gesagt: ''Islamschweinerei am Reformationstag''",,https://www.facebook.com/tagesschau/videos/10154708060714407/,,Tue Nov 01 08:25:39 CET 2016,3512,2494,1093
193081554406_10154707918379407,"Milliardengeschäft mit ausgespähten Daten","NDR-Recherchen zeigen, wie einfach sich diese Daten konkreten Personen zuordnen lassen - mitsamt Details aus dem Privatleben.",,http://www.tagesschau.de/inland/tracker-online-101.html,,Tue Nov 01 07:11:38 CET 2016,80,45,18
193081554406_10154707775734407,"Clinton-Lager mit Vorab-Infos unterstützt?","Immer wieder hatte Donald Trump behauptet: Hillary Clinton wird vor den TV-Debatten über die Fragen informiert. Jetzt scheinen ihn WikiLeaks-Enthüllungen zu bestätigen.",,http://www.tagesschau.de/ausland/uswahl/clinton-debatte-cnn-101.html,,Tue Nov 01 06:00:01 CET 2016,837,250,275
193081554406_10154706637079407,,"Nach umstrittenen Äußerungen hält die Kritik an EU-Kommissar Oettinger an.",,https://www.facebook.com/tagesschau/videos/10154706637079407/,,Tue Nov 01 05:30:00 CET 2016,206,38,129
193081554406_10154706735104407,,"''Es geht darum, den Schwachen zur Seite zu stehen und (...) Menschen so zu behandeln, dass sie in Würde leben können.'' Der EKD-Ratsvorsitzende Bedford-Strohm zur Frage, was Luther in der heutigen Zeit raten würde.",,https://www.facebook.com/tagesschau/videos/10154706735104407/,,Mon Oct 31 23:01:00 CET 2016,281,147,89
193081554406_10154706554354407,,"''Ich bin der bessere Moderator.'' Caren Miosga bekommt in der ARD-Themenwoche ''Zukunft der Arbeit'' Konkurrenz von einem Roboter.",,https://www.facebook.com/tagesschau/videos/10154706554354407/,,Mon Oct 31 22:30:00 CET 2016,637,94,117
193081554406_10154706468369407,,"''In Los Angeles verkleiden sich kleine Kinder, hier machen es Erwachsene.'' Halloween in Tokio.",,https://www.facebook.com/tagesschau/videos/10154706468369407/,,Mon Oct 31 22:00:00 CET 2016,341,46,57
193081554406_10154706338964407,,"''Der hinter uns liegende erbitterte Streit um Marktanteile zeigt, wie hart der Konkurrenzkampf im Lebensmittelhandel in Deutschland tobt'', kommentiert Holger Ohmstedt das Schlichtungsergebnis zur Zukunft von Kaiser's Tengelmann.",,https://www.facebook.com/tagesschau/videos/10154706338964407/,,Mon Oct 31 21:30:00 CET 2016,41,10,19
193081554406_10154706271664407,,"Heute ist nicht nur Halloween, sondern auch Reformationstag.",,https://www.facebook.com/tagesschau/videos/10154706271664407/,,Mon Oct 31 20:55:00 CET 2016,5183,1407,361
193081554406_10154706261509407,"Timeline Photos","Die Elbphilharmonie in Hamburg ist...",,https://www.facebook.com/tagesschau/photos/a.10151270623184407.483303.193081554406/10154706261509407/?type=3,,Mon Oct 31 20:23:09 CET 2016,32910,1825,1359
193081554406_10154706048634407,"Prozess gegen Wilders: Hass-Rede mit Folgen","Der niederländische Rechtspopulist Wilders muss sich von heute an vor Gericht verantworten. Der Vorwurf: Anstacheln zum Hass.",,http://www.tagesschau.de/ausland/wilders-prozess-103.html,,Mon Oct 31 19:10:53 CET 2016,458,21,77
193081554406_10154704615474407,"Welche Jobs wird es in Zukunft noch geben?","Drohnen bringen Pakete, Taxis fahren selbstständig und Roboter operieren Menschen. Das ist keine Fiktion, sondern teilweise schon Wirklichkeit. Welche Jobs wird es in der Zukunft überhaupt noch geben? Das ist nur eine Frage der ARD-Themenwoche ''Zukunft der Arbeit''.",,https://www.facebook.com/tagesschau/videos/10154704615474407/,,Mon Oct 31 17:55:00 CET 2016,101,32,55
193081554406_10154705703409407,,"Wer geht noch arbeiten, wenn das Geld auch ohne Job kommt? Unser ''kurzerklärt'' zum bedingungslosen Grundeinkommen.",,https://www.facebook.com/tagesschau/videos/10154705703409407/,,Mon Oct 31 17:24:56 CET 2016,16914,34944,1417
193081554406_10154705422874407,"Timeline Photos","Trotz offener Detailfragen ist das Schlichtungsverfahren um die Zukunft der Supermarktkette Kaiser's Tengelmann abgeschlossen.",,https://www.facebook.com/tagesschau/photos/a.10151270623184407.483303.193081554406/10154705422874407/?type=3,,Mon Oct 31 15:55:03 CET 2016,555,63,178
193081554406_10154705204214407,"Timeline Photos","Die Flugbegleitergewerkschaft UFO will einen neuen Verhandlungsansatz versuchen.",,https://www.facebook.com/tagesschau/photos/a.10151270623184407.483303.193081554406/10154705204214407/?type=3,,Mon Oct 31 14:38:17 CET 2016,74,3,14
193081554406_10154705055114407,"Gauck-Nachfolge: Kandidatensuche geht Sonntag weiter","Nach wochenlangem Ringen um die Nachfolge von Bundespräsident Gauck wollen Kanzlerin Merkel, CSU-Chef Seehofer und SPD-Chef Gabriel wieder gemeinsam nach einem Kandidaten suchen.",,http://www.tagesschau.de/inland/beratungen-bundespraesident-101.html,,Mon Oct 31 13:46:01 CET 2016,60,12,125
193081554406_10154704982919407,"US-Wahlkampf und Halloween","Die Masken von Donald Trump sind bereits ausverkauft.",,http://www.tagesschau.de/ausland/uswahl/halloween-107.html,,Mon Oct 31 13:01:56 CET 2016,124,14,31
193081554406_10154704860774407,"Timeline Photos","Joachim Löw ist auch bei der nächsten EM Bundestrainer der Fußball-Nationalmannschaft.",,https://www.facebook.com/tagesschau/photos/a.10151270623184407.483303.193081554406/10154704860774407/?type=3,,Mon Oct 31 12:37:15 CET 2016,1116,24,46
193081554406_10154704895254407,"Kommentar: Erdogans unerbittliche ''Säuberung''","Erdogan exekutiere seine Macht, meint Reinhard Baumgarten. Die Opposition sei de facto paralysiert.",,http://www.tagesschau.de/kommentar/erdogan-431.html,,Mon Oct 31 12:19:21 CET 2016,133,53,264
193081554406_10154704711564407,"Klarer Sieg bei Stichwahl in Georgien","48 von 50 Mandaten gingen an die Regierungspartei ''Georgischer Traum''.",,http://www.tagesschau.de/ausland/georgien-wahl-105.html,,Mon Oct 31 10:53:40 CET 2016,35,2,9
193081554406_10154704598664407,"Türkei geht gegen ''Cumhuriyet","In der Türkei ist der Chefredakteur der regierungskritischen Zeitung ''Cumhuriyet'' festgenommen worden.",,https://www.facebook.com/tagesschau/videos/10154704598664407/,,Mon Oct 31 10:06:20 CET 2016,515,694,665
193081554406_10154704481099407,"Timeline Photos","Davon sind 300 Millionen Kinder einer Luftverschmutzung ausgesetzt, die sechs Mal über dem von der WHO festgelegten Richtwert liegt.",,https://www.facebook.com/tagesschau/photos/a.10151270623184407.483303.193081554406/10154704481099407/?type=3,,Mon Oct 31 09:12:52 CET 2016,73,36,43
193081554406_10154704313804407,"Keine Entwarnung nach Erdbeben in Italien","''Leider können wir Erdbeben noch nicht vorhersagen'', sagt ein Geologe vom Nationalen Forschungsrat.",,http://www.tagesschau.de/ausland/erdbeben-italien-263.html,,Mon Oct 31 08:21:00 CET 2016,31,9,11
193081554406_10154704176479407,"Timeline Photos","Die Kritik an EU-Kommissar Oettinger wächst. Hintergrund ist eine Rede des CDU-Politikers, in der er unter anderem Chinesen als ''Schlitzaugen'' bezeichnet hatte.",,https://www.facebook.com/tagesschau/photos/a.10151270623184407.483303.193081554406/10154704176479407/?type=3,,Mon Oct 31 06:45:36 CET 2016,3196,492,294
193081554406_10154704097294407,"Prozess gegen Wilders - ohne Wilders","''Wollt ihr in dieser Stadt und in den Niederlanden mehr oder weniger Marokkaner?'' - Wegen dieser Aussage muss sich der niederländische Rechtspopulist Wilders vor Gericht verantworten.",,http://www.tagesschau.de/ausland/wilders-prozess-101.html,,Mon Oct 31 06:12:01 CET 2016,220,10,105
193081554406_10154703452509407,"Gemeinsam gegen grenzenlose Gangster","Die Zahl der Wohnungseinbrüche ist auf dem höchsten Stand seit 20 Jahren.",,http://www.tagesschau.de/inland/wohnungseinbrueche-103.html,,Mon Oct 31 05:34:01 CET 2016,133,60,135
193081554406_10154703358814407,"Ingo Zamperoni","Das war sie, die Anprobe Ihrer Schlusssätze. Vielen vielen Dank! Sie haben alle gut gepasst – entscheiden kann und will sich Ingo Zamperoni allerdings nicht. Aber er hat eine Idee ...",,https://www.facebook.com/tagesschau/videos/10154703358814407/,,Sun Oct 30 23:59:09 CET 2016,1648,44,161
193081554406_10154703117689407,"tagesthemen: SPD auf Impulssuche","Alte Partei neu gedacht: Die SPD sucht nach neuen Impulsen und lädt zum ''Zukunftskongress'' ein.",,https://www.facebook.com/tagesschau/videos/10154703117689407/,,Sun Oct 30 22:18:55 CET 2016,160,24,80
193081554406_10154702835324407,"tagesschau: Parlamentswahl in Island","Regierung gesucht: Island, der kleine Inselstaat im Nordatlantik steht vor einer kniffligen Aufgabe",,https://www.facebook.com/tagesschau/videos/10154702835324407/,,Sun Oct 30 20:49:18 CET 2016,104,12,8
193081554406_10154702589604407,"tagesschau: Erdbeben in Italien","Das schwerste Erdbeben seit drei Jahrzehnten. Drohnenaufnahmen zeigen: Amatrice ist zu großen Teilen zerstört.",,https://www.facebook.com/tagesschau/videos/10154702589604407/,,Sun Oct 30 19:30:53 CET 2016,321,279,89
193081554406_10154702381379407,"Timeline Photos","Steven Ginsberg, politischer Korrespondent der Washington Post, über das Phänomen Trump.",,https://www.facebook.com/tagesschau/photos/a.10151270623184407.483303.193081554406/10154702381379407/?type=3,,Sun Oct 30 18:21:06 CET 2016,113,14,69
193081554406_10154702204869407,"Nach Messerangriff in Hamburg - Zweifel an IS-Bekenntnis","Trotz einer angeblichen Bekennerbotschaft des IS bleiben die Ermittlungen zu einem tödlichen Messerangriff vor zwei Wochen in Hamburg bei der Mordkommission der Hansestadt. Der Generalbundesanwalt ermittelt bislang nicht.",,http://www.tagesschau.de/inland/messerangriff-hamburg-101.html,,Sun Oct 30 17:26:03 CET 2016,73,5,61
193081554406_10154701764884407,"Timeline Photos","Angelique Kerber hat den Titel bei den WTA Finals verpasst. Sie unterlag der Slowakin Dominika Cibulkova in zwei Sätzen.",,https://www.facebook.com/tagesschau/photos/a.10151270623184407.483303.193081554406/10154701764884407/?type=3,,Sun Oct 30 15:33:01 CET 2016,94,9,40
193081554406_10154701668894407,"EU und Kanada besiegeln CETA","Damit der Vertrag in Kraft tritt, müssen noch das EU-Parlament und die Parlamente der Mitgliedstaaten zustimmen.",,http://www.tagesschau.de/wirtschaft/ceta-unterschrift-101.html,,Sun Oct 30 14:29:57 CET 2016,324,35,140
193081554406_10154701531019407,,"Fair hergestellte Handys und wiederverwertbarer Beton - drei Experten sind heute mit dem ''Deutschen Umweltpreis'' ausgezeichnet worden.",,https://www.facebook.com/tagesschau/videos/10154701531019407/,,Sun Oct 30 13:37:15 CET 2016,778,105,27
193081554406_10154701342194407,"Eine Stadt steht unter Schock","Die Menschen im italienischen Norcia können nicht fassen, was geschehen ist. Nach dem Erdbeben am Morgen versammelten sie sich auf dem Platz vor der zerstörten Basilika San Benedetto.",,http://www.tagesschau.de/ausland/erdbebennorcia-101.html,,Sun Oct 30 12:13:38 CET 2016,99,33,16
193081554406_10154701272249407,"Timeline Photos","Gut drei Monate nach dem Putschversuch in der Türkei sind weitere tausende Beamte arbeitslos geworden. Betroffen sind Beamte des Bildungs- Justiz- und Gesundheitsministeriums.",,https://www.facebook.com/tagesschau/photos/a.10151270623184407.483303.193081554406/10154701272249407/?type=3,,Sun Oct 30 11:34:18 CET 2016,218,102,377
193081554406_10154701103169407,"Timeline Photos","Spanien hat nach zwei Wahlen und monatelangem politischen Streit wieder eine reguläre Regierung.",,https://www.facebook.com/tagesschau/photos/a.10151270623184407.483303.193081554406/10154701103169407/?type=3,,Sun Oct 30 10:16:17 CET 2016,138,5,27
193081554406_10154701022099407,"Timeline Photos","Die EU und Kanada wollen heute das gemeinsame Freihandelsabkommen CETA besiegeln. Der Regierungschef der belgischen Region Wallonie, Magnette, sagte im Vorfeld, der Pakt setze hohe Sozial-, Umwelt- und Antidumpingstandards.",,https://www.facebook.com/tagesschau/photos/a.10151270623184407.483303.193081554406/10154701022099407/?type=3,,Sun Oct 30 09:39:06 CET 2016,995,41,77
193081554406_10154700904104407,"Das Beben hatte eine Stärke von mindestens 6,5","Italien ist erneut von einem schweren Erdbeben erschüttert worden.",,http://www.tagesschau.de/ausland/erdbeben-161.html,,Sun Oct 30 08:48:18 CET 2016,191,149,55
193081554406_10154698752924407,"Timeline Photos","Bislang stellt Tesla vor allem E-Autos her - doch das soll sich ändern: Mit Solar-Dächern, die gar nicht nach Solar aussehen.",,https://www.facebook.com/tagesschau/photos/a.10151270623184407.483303.193081554406/10154698752924407/?type=3,,Sun Oct 30 06:55:00 CET 2016,6686,346,223
193081554406_10154699573079407,,"Chefvisite bei den Tagesthemen: Auch ''Dittsche'' hat Ingo Zamperoni eine Idee für einen Schlusssatz geliefert.",,https://www.facebook.com/tagesschau/videos/10154699573079407/,,Sat Oct 29 23:49:55 CEST 2016,1075,39,134
193081554406_10154698612439407,"Timeline Photos","EU-Kommissar Günther Oettinger lästert in einer Rede über Homosexuelle, Chinesen und Frauen - SPD-Generalsekretärin Barley stellt deshalb seine Eignung für das Amt in Frage:",,https://www.facebook.com/tagesschau/photos/a.10151270623184407.483303.193081554406/10154698612439407/?type=3,,Sat Oct 29 22:31:01 CEST 2016,3641,319,268
